EmpId,Date,Present,IsManual,InTime,OutTime,InDiff,OutDiff,IsLate,EarlyDeparture,MachineNo,IPAddress
E0048,2025-04-11,True,False,10:10:35,20:09:33,-19.42,9.55,False,False,M02,192.168.1.15
E0049,2025-04-11,True,False,10:29:27,20:01:51,-0.55,1.85,False,False,M01,192.168.1.10
E0050,2025-04-11,True,False,10:12:30,20:12:16,-17.5,12.27,False,False,M01,192.168.1.10
E0051,2025-04-11,True,False,10:32:57,19:37:18,2.95,-22.7,True,True,M02,192.168.1.15
E0052,2025-04-11,False,,,,,,,,,
E0053,2025-04-11,True,False,10:33:28,19:46:26,3.47,-13.57,True,True,M01,192.168.1.10
E0054,2025-04-11,True,False,10:31:41,19:48:52,1.68,-11.13,True,True,M01,192.168.1.10
E0055,2025-04-11,True,False,10:38:06,20:08:24,8.1,8.4,True,False,M03,192.168.1.20
E0056,2025-04-11,True,False,10:22:47,19:54:49,-7.22,-5.18,False,True,M02,192.168.1.15
E0057,2025-04-11,True,False,10:41:14,20:25:56,11.23,25.93,True,False,M01,192.168.1.10
E0058,2025-04-11,True,False,10:36:39,20:15:39,6.65,15.65,True,False,M03,192.168.1.20
E0059,2025-04-11,True,False,10:24:25,19:30:30,-5.58,-29.5,False,True,M02,192.168.1.15
E0060,2025-04-11,True,False,10:37:31,19:40:45,7.52,-19.25,True,True,M01,192.168.1.10
E0061,2025-04-11,False,,,,,,,,,
E0062,2025-04-11,True,False,10:37:08,19:52:53,7.13,-7.12,True,True,M03,192.168.1.20
E0063,2025-04-11,True,False,10:47:14,20:09:52,17.23,9.87,True,False,M01,192.168.1.10
E0064,2025-04-11,True,False,10:37:38,20:15:41,7.63,15.68,True,False,M01,192.168.1.10
E0065,2025-04-11,True,False,10:31:15,19:35:06,1.25,-24.9,True,True,M02,192.168.1.15
E0066,2025-04-11,True,False,10:26:18,19:42:25,-3.7,-17.58,False,True,M01,192.168.1.10
E0067,2025-04-11,True,False,10:08:42,20:04:17,-21.3,4.28,False,False,M03,192.168.1.20
E0068,2025-04-11,True,False,10:33:31,19:57:15,3.52,-2.75,True,True,M03,192.168.1.20
E0069,2025-04-11,True,False,10:32:25,20:21:35,2.42,21.58,True,False,M01,192.168.1.10
E0070,2025-04-11,True,False,10:36:04,19:33:35,6.07,-26.42,True,True,M03,192.168.1.20
E0071,2025-04-11,True,False,10:26:02,19:42:05,-3.97,-17.92,False,True,M03,192.168.1.20
E0072,2025-04-11,True,False,10:26:20,19:34:42,-3.67,-25.3,False,True,M02,192.168.1.15
E0073,2025-04-11,True,False,10:33:51,20:00:06,3.85,0.1,True,False,M02,192.168.1.15
E0074,2025-04-11,True,False,,19:53:08,,-6.87,,True,M02,192.168.1.15
E0075,2025-04-11,True,False,10:29:06,19:40:49,-0.9,-19.18,False,True,M01,192.168.1.10
E0076,2025-04-11,True,False,10:29:22,19:36:57,-0.63,-23.05,False,True,M01,192.168.1.10
E0077,2025-04-11,True,False,10:33:23,20:06:49,3.38,6.82,True,False,M01,192.168.1.10
E0078,2025-04-11,True,False,10:30:43,19:47:47,0.72,-12.22,True,True,M02,192.168.1.15
E0079,2025-04-11,True,False,10:36:08,19:40:22,6.13,-19.63,True,True,M02,192.168.1.15
E0080,2025-04-11,True,False,10:15:17,20:07:48,-14.72,7.8,False,False,M01,192.168.1.10
E0081,2025-04-11,True,False,10:29:41,19:57:50,-0.32,-2.17,False,True,M02,192.168.1.15
E0082,2025-04-11,True,False,10:30:27,20:12:42,0.45,12.7,True,False,M03,192.168.1.20
E0083,2025-04-11,True,False,10:38:01,19:54:28,8.02,-5.53,True,True,M03,192.168.1.20
E0084,2025-04-11,True,False,10:17:16,20:06:12,-12.73,6.2,False,False,M02,192.168.1.15
E0085,2025-04-11,True,False,10:31:15,20:04:54,1.25,4.9,True,False,M02,192.168.1.15
E0086,2025-04-11,True,False,10:40:13,20:18:03,10.22,18.05,True,False,M03,192.168.1.20
E0087,2025-04-11,True,False,10:35:20,20:00:02,5.33,0.03,True,False,M01,192.168.1.10
E0088,2025-04-11,True,False,10:38:15,20:14:13,8.25,14.22,True,False,M02,192.168.1.15
E0089,2025-04-11,True,False,10:40:52,20:15:25,10.87,15.42,True,False,M01,192.168.1.10
E0090,2025-04-11,True,False,10:36:09,19:35:35,6.15,-24.42,True,True,M01,192.168.1.10
E0091,2025-04-11,True,False,10:27:36,19:48:53,-2.4,-11.12,False,True,M01,192.168.1.10
E0092,2025-04-11,True,False,10:29:11,19:37:11,-0.82,-22.82,False,True,M03,192.168.1.20
E0093,2025-04-11,True,False,10:24:21,19:52:42,-5.65,-7.3,False,True,M01,192.168.1.10
E0094,2025-04-11,True,False,10:35:30,20:01:07,5.5,1.12,True,False,M02,192.168.1.15
E0095,2025-04-11,True,False,10:26:46,20:01:12,-3.23,1.2,False,False,M03,192.168.1.20
E0096,2025-04-11,True,False,10:24:16,,-5.73,,False,,M03,192.168.1.20
E0097,2025-04-11,True,False,10:33:52,20:05:43,3.87,5.72,True,False,M03,192.168.1.20
E0098,2025-04-11,True,False,10:41:35,20:28:29,11.58,28.48,True,False,M01,192.168.1.10
E0099,2025-04-11,True,False,10:41:09,20:11:33,11.15,11.55,True,False,M03,192.168.1.20
E0100,2025-04-11,True,False,10:31:26,20:01:51,1.43,1.85,True,False,M02,192.168.1.15
E0001,2025-04-14,False,,,,,,,,,
E0002,2025-04-14,True,False,10:22:53,20:11:50,-7.12,11.83,False,False,M02,192.168.1.15
E0003,2025-04-14,True,False,10:30:25,20:02:02,0.42,2.03,True,False,M02,192.168.1.15
E0004,2025-04-14,True,False,10:36:23,20:20:22,6.38,20.37,True,False,M03,192.168.1.20
E0005,2025-04-14,True,False,10:33:29,19:56:38,3.48,-3.37,True,True,M03,192.168.1.20
E0006,2025-04-14,True,False,10:25:08,19:58:12,-4.87,-1.8,False,True,M01,192.168.1.10
E0007,2025-04-14,True,False,10:34:59,20:07:41,4.98,7.68,True,False,M01,192.168.1.10
E0008,2025-04-14,True,False,10:51:09,20:24:45,21.15,24.75,True,False,M01,192.168.1.10
E0009,2025-04-14,True,False,10:40:42,20:24:56,10.7,24.93,True,False,M02,192.168.1.15
E0010,2025-04-14,True,False,10:24:16,19:56:46,-5.73,-3.23,False,True,M03,192.168.1.20
E0011,2025-04-14,True,False,10:33:54,20:05:15,3.9,5.25,True,False,M02,192.168.1.15
E0012,2025-04-14,True,False,10:19:17,20:12:53,-10.72,12.88,False,False,M01,192.168.1.10
E0013,2025-04-14,True,False,10:24:28,20:01:40,-5.53,1.67,False,False,M01,192.168.1.10
E0014,2025-04-14,True,False,10:38:49,19:57:39,8.82,-2.35,True,True,M02,192.168.1.15
E0015,2025-04-14,True,True,10:30:00,20:00:00,0.0,0.0,False,False,M02,192.168.1.15
E0016,2025-04-14,True,False,10:17:12,19:59:26,-12.8,-0.57,False,True,M02,192.168.1.15
E0017,2025-04-14,True,False,10:28:08,19:40:45,-1.87,-19.25,False,True,M01,192.168.1.10
E0018,2025-04-14,True,False,10:30:09,19:40:51,0.15,-19.15,True,True,M03,192.168.1.20
E0019,2025-04-14,True,False,10:28:46,20:04:34,-1.23,4.57,False,False,M02,192.168.1.15
E0020,2025-04-14,True,False,10:24:29,19:42:02,-5.52,-17.97,False,True,M03,192.168.1.20
E0021,2025-04-14,True,False,10:13:49,19:59:40,-16.18,-0.33,False,True,M01,192.168.1.10
E0022,2025-04-14,True,False,10:31:56,19:54:14,1.93,-5.77,True,True,M04_HQ,10.0.0.5
E0023,2025-04-14,True,False,10:20:34,19:58:02,-9.43,-1.97,False,True,M01,192.168.1.10
E0024,2025-04-14,True,False,,19:52:45,,-7.25,,True,M03,192.168.1.20
E0025,2025-04-14,True,False,10:43:27,20:17:15,13.45,17.25,True,False,M02,192.168.1.15
E0026,2025-04-14,True,False,10:47:47,20:24:16,17.78,24.27,True,False,M02,192.168.1.15
E0027,2025-04-14,True,False,10:32:04,19:40:22,2.07,-19.63,True,True,M03,192.168.1.20
E0028,2025-04-14,True,False,10:32:46,19:36:28,2.77,-23.53,True,True,M03,192.168.1.20
E0029,2025-04-14,True,False,10:41:48,20:08:13,11.8,8.22,True,False,M01,192.168.1.10
E0030,2025-04-14,True,True,10:30:00,20:00:00,0.0,0.0,False,False,M01,192.168.1.10
E0031,2025-04-14,True,False,,19:42:27,,-17.55,,True,M02,192.168.1.15
E0032,2025-04-14,True,False,10:29:53,19:56:06,-0.12,-3.9,False,True,M03,192.168.1.20
E0033,2025-04-14,True,False,10:25:29,20:07:51,-4.52,7.85,False,False,M01,192.168.1.10
E0034,2025-04-14,True,False,10:20:53,20:07:08,-9.12,7.13,False,False,M03,192.168.1.20
E0035,2025-04-14,True,False,10:33:20,20:02:39,3.33,2.65,True,False,M03,192.168.1.20
E0036,2025-04-14,True,False,10:39:36,20:21:12,9.6,21.2,True,False,M01,192.168.1.10
E0037,2025-04-14,True,False,10:24:55,19:58:52,-5.08,-1.13,False,True,M03,192.168.1.20
E0038,2025-04-14,True,False,10:29:36,19:48:18,-0.4,-11.7,False,True,M03,192.168.1.20
E0039,2025-04-14,True,False,10:26:12,19:39:43,-3.8,-20.28,False,True,M01,192.168.1.10
E0040,2025-04-14,True,False,10:30:14,19:37:13,0.23,-22.78,True,True,M01,192.168.1.10
E0041,2025-04-14,True,False,,19:57:17,,-2.72,,True,M02,192.168.1.15
E0042,2025-04-14,True,False,10:26:44,20:04:12,-3.27,4.2,False,False,M01,192.168.1.10
E0043,2025-04-14,True,False,10:40:06,,10.1,,True,,M03,192.168.1.20
E0044,2025-04-14,True,False,10:38:19,20:09:36,8.32,9.6,True,False,M01,192.168.1.10
E0045,2025-04-14,True,False,10:32:44,20:12:48,2.73,12.8,True,False,M03,192.168.1.20
E0046,2025-04-14,True,False,10:24:12,20:05:28,-5.8,5.47,False,False,M01,192.168.1.10
E0047,2025-04-14,True,False,10:09:26,20:02:35,-20.57,2.58,False,False,M01,192.168.1.10
E0048,2025-04-14,True,False,10:18:23,20:14:30,-11.62,14.5,False,False,M02,192.168.1.15
E0049,2025-04-14,True,False,10:47:50,20:11:20,17.83,11.33,True,False,M01,192.168.1.10
E0050,2025-04-14,True,False,10:41:05,19:48:26,11.08,-11.57,True,True,M01,192.168.1.10
E0051,2025-04-14,True,False,10:39:20,20:12:24,9.33,12.4,True,False,M02,192.168.1.15
E0052,2025-04-14,True,False,10:22:24,20:16:07,-7.6,16.12,False,False,M01,192.168.1.10
E0053,2025-04-14,True,False,10:19:49,20:03:27,-10.18,3.45,False,False,M01,192.168.1.10
E0054,2025-04-14,True,False,10:32:16,19:54:31,2.27,-5.48,True,True,M01,192.168.1.10
E0055,2025-04-14,True,False,10:09:20,20:10:27,-20.67,10.45,False,False,M03,192.168.1.20
E0056,2025-04-14,True,False,10:27:49,19:43:18,-2.18,-16.7,False,True,M02,192.168.1.15
E0057,2025-04-14,True,False,10:41:03,20:07:02,11.05,7.03,True,False,M01,192.168.1.10
E0058,2025-04-14,True,False,10:34:43,19:38:13,4.72,-21.78,True,True,M03,192.168.1.20
E0059,2025-04-14,True,False,12:59:16,23:34:45,149.27,214.75,True,False,M02,192.168.1.15
E0060,2025-04-14,True,False,10:43:39,20:19:29,13.65,19.48,True,False,M01,192.168.1.10
E0061,2025-04-14,False,,,,,,,,,
E0062,2025-04-14,True,False,10:31:50,19:27:48,1.83,-32.2,True,True,M03,192.168.1.20
E0063,2025-04-14,True,False,10:42:29,19:58:27,12.48,-1.55,True,True,M01,192.168.1.10
E0064,2025-04-14,True,False,10:25:37,19:45:17,-4.38,-14.72,False,True,M01,192.168.1.10
E0065,2025-04-14,True,False,10:35:43,20:01:24,5.72,1.4,True,False,M01,192.168.1.10
E0066,2025-04-14,True,False,10:21:45,19:57:23,-8.25,-2.62,False,True,M01,192.168.1.10
E0067,2025-04-14,True,False,10:28:42,19:37:48,-1.3,-22.2,False,True,M03,192.168.1.20
E0068,2025-04-14,True,False,10:31:38,20:09:36,1.63,9.6,True,False,M03,192.168.1.20
E0069,2025-04-14,True,False,10:17:02,20:14:43,-12.97,14.72,False,False,M01,192.168.1.10
E0070,2025-04-14,True,False,10:29:15,19:40:29,-0.75,-19.52,False,True,M03,192.168.1.20
E0071,2025-04-14,True,False,10:26:06,19:41:31,-3.9,-18.48,False,True,M03,192.168.1.20
E0072,2025-04-14,True,False,10:26:59,20:03:27,-3.02,3.45,False,False,M02,192.168.1.15
E0073,2025-04-14,True,False,10:26:03,19:34:52,-3.95,-25.13,False,True,M02,192.168.1.15
E0074,2025-04-14,True,False,10:30:07,19:33:45,0.12,-26.25,True,True,M02,192.168.1.15
E0075,2025-04-14,True,False,10:41:20,19:57:28,11.33,-2.53,True,True,M01,192.168.1.10
E0076,2025-04-14,True,False,10:41:33,19:48:23,11.55,-11.62,True,True,M01,192.168.1.10
E0077,2025-04-14,True,False,10:20:26,19:57:33,-9.57,-2.45,False,True,M01,192.168.1.10
E0078,2025-04-14,True,False,10:29:28,20:02:55,-0.53,2.92,False,False,M02,192.168.1.15
E0079,2025-04-14,True,False,10:35:58,20:00:58,5.97,0.97,True,False,M02,192.168.1.15
E0080,2025-04-14,True,False,10:30:41,20:11:52,0.68,11.87,True,False,M01,192.168.1.10
E0081,2025-04-14,True,True,10:30:00,20:00:00,0.0,0.0,False,False,M02,192.168.1.15
E0082,2025-04-14,False,,,,,,,,,
E0083,2025-04-14,True,False,10:35:39,20:09:04,5.65,9.07,True,False,M03,192.168.1.20
E0084,2025-04-14,True,False,10:28:21,19:36:24,-1.65,-23.6,False,True,M02,192.168.1.15
E0085,2025-04-14,True,False,10:41:11,19:45:13,11.18,-14.78,True,True,M02,192.168.1.15
E0086,2025-04-14,True,False,10:39:19,20:13:11,9.32,13.18,True,False,M03,192.168.1.20
E0087,2025-04-14,False,,,,,,,,,
E0088,2025-04-14,True,False,10:15:50,20:03:19,-14.17,3.32,False,False,M02,192.168.1.15
E0089,2025-04-14,False,,,,,,,,,
E0090,2025-04-14,True,False,10:35:46,20:09:14,5.77,9.23,True,False,M01,192.168.1.10
E0091,2025-04-14,True,False,10:30:55,20:05:44,0.92,5.73,True,False,M01,192.168.1.10
E0092,2025-04-14,True,False,10:23:18,19:49:52,-6.7,-10.13,False,True,M03,192.168.1.20
E0093,2025-04-14,True,False,10:35:59,19:40:11,5.98,-19.82,True,True,M01,192.168.1.10
E0094,2025-04-14,True,False,10:29:04,19:50:50,-0.93,-9.17,False,True,M02,192.168.1.15
E0095,2025-04-14,True,False,10:34:57,19:55:02,4.95,-4.97,True,True,M03,192.168.1.20
E0096,2025-04-14,True,False,10:53:18,20:21:01,23.3,21.02,True,False,M03,192.168.1.20
E0097,2025-04-14,True,False,10:30:34,20:09:29,0.57,9.48,True,False,M03,192.168.1.20
E0098,2025-04-14,True,False,10:24:05,20:10:28,-5.92,10.47,False,False,M01,192.168.1.10
E0099,2025-04-14,True,False,10:32:12,19:50:56,2.2,-9.07,True,True,M03,192.168.1.20
E0100,2025-04-14,True,False,,20:16:25,,16.42,,False,M02,192.168.1.15
E0001,2025-04-15,True,False,10:24:17,19:30:49,-5.72,-29.18,False,True,M01,192.168.1.10
E0002,2025-04-15,True,False,10:40:56,20:24:24,10.93,24.4,True,False,M02,192.168.1.15
E0003,2025-04-15,False,,,,,,,,,
E0004,2025-04-15,True,False,10:28:04,19:59:26,-1.93,-0.57,False,True,M03,192.168.1.20
E0005,2025-04-15,True,False,10:36:43,19:42:33,6.72,-17.45,True,True,M03,192.168.1.20
E0006,2025-04-15,True,False,10:32:01,19:52:07,2.02,-7.88,True,True,M01,192.168.1.10
E0007,2025-04-15,True,False,,19:58:23,,-1.62,,True,M01,192.168.1.10
E0008,2025-04-15,True,False,10:14:51,20:07:40,-15.15,7.67,False,False,M01,192.168.1.10
E0009,2025-04-15,True,False,10:17:18,20:06:41,-12.7,6.68,False,False,M02,192.168.1.15
E0010,2025-04-15,True,False,10:28:46,19:56:05,-1.23,-3.92,False,True,M03,192.168.1.20
E0011,2025-04-15,True,False,10:46:42,20:17:48,16.7,17.8,True,False,M02,192.168.1.15
E0012,2025-04-15,True,False,10:19:28,20:10:06,-10.53,10.1,False,False,M01,192.168.1.10
E0013,2025-04-15,True,False,10:40:57,20:15:18,10.95,15.3,True,False,M01,192.168.1.10
E0014,2025-04-15,True,False,10:26:40,19:55:38,-3.33,-4.37,False,True,M02,192.168.1.15
E0015,2025-04-15,True,False,10:34:48,20:12:27,4.8,12.45,True,False,M02,192.168.1.15
E0016,2025-04-15,True,False,10:31:38,20:05:18,1.63,5.3,True,False,M02,192.168.1.15
E0017,2025-04-15,True,False,10:37:16,20:16:06,7.27,16.1,True,False,M01,192.168.1.10
E0018,2025-04-15,True,False,10:32:46,19:39:35,2.77,-20.42,True,True,M03,192.168.1.20
E0019,2025-04-15,True,False,10:16:40,20:13:35,-13.33,13.58,False,False,M02,192.168.1.15
E0020,2025-04-15,True,False,10:25:16,20:03:35,-4.73,3.58,False,False,M03,192.168.1.20
E0021,2025-04-15,True,False,10:19:19,19:37:39,-10.68,-22.35,False,True,M01,192.168.1.10
E0022,2025-04-15,True,False,10:27:36,19:57:40,-2.4,-2.33,False,True,M03,192.168.1.20
E0023,2025-04-15,True,False,10:35:40,19:59:06,5.67,-0.9,True,True,M01,192.168.1.10
E0024,2025-04-15,True,False,10:37:58,20:11:18,7.97,11.3,True,False,M03,192.168.1.20
E0025,2025-04-15,True,False,10:31:25,16:40:27,1.42,-199.55,True,True,M02,192.168.1.15
E0026,2025-04-15,True,False,10:30:13,20:07:40,0.22,7.67,True,False,M02,192.168.1.15
E0027,2025-04-15,True,False,10:25:49,19:44:28,-4.18,-15.53,False,True,M03,192.168.1.20
E0028,2025-04-15,True,False,10:38:13,19:43:51,8.22,-16.15,True,True,M03,192.168.1.20
E0029,2025-04-15,True,False,10:22:17,20:10:51,-7.72,10.85,False,False,M01,192.168.1.10
E0030,2025-04-15,True,False,10:14:48,20:15:48,-15.2,15.8,False,False,M01,192.168.1.10
E0031,2025-04-15,True,False,10:38:57,20:18:28,8.95,18.47,True,False,M02,192.168.1.15
E0032,2025-04-15,True,False,10:22:02,19:54:10,-7.97,-5.83,False,True,M03,192.168.1.20
E0033,2025-04-15,True,False,10:36:02,20:17:16,6.03,17.27,True,False,M01,192.168.1.10
E0034,2025-04-15,True,False,10:18:40,20:01:04,-11.33,1.07,False,False,M03,192.168.1.20
E0035,2025-04-15,True,False,10:33:36,20:21:38,3.6,21.63,True,False,M02,192.168.1.15
E0036,2025-04-15,True,False,10:30:07,19:53:57,0.12,-6.05,True,True,M01,192.168.1.10
E0037,2025-04-15,True,False,10:40:47,20:13:44,10.78,13.73,True,False,M03,192.168.1.20
E0038,2025-04-15,True,False,10:31:25,19:46:49,1.42,-13.18,True,True,M03,192.168.1.20
E0039,2025-04-15,True,False,10:20:43,20:12:07,-9.28,12.12,False,False,M01,192.168.1.10
E0040,2025-04-15,True,False,10:33:24,19:53:34,3.4,-6.43,True,True,M01,192.168.1.10
E0041,2025-04-15,True,False,10:32:21,19:46:20,2.35,-13.67,True,True,M02,192.168.1.15
E0042,2025-04-15,True,False,10:39:49,20:15:04,9.82,15.07,True,False,M01,192.168.1.10
E0043,2025-04-15,True,False,10:24:14,20:05:24,-5.77,5.4,False,False,M03,192.168.1.20
E0044,2025-04-15,True,False,10:39:32,19:55:45,9.53,-4.25,True,True,M01,192.168.1.10
E0045,2025-04-15,True,False,10:40:10,20:22:04,10.17,22.07,True,False,M03,192.168.1.20
E0046,2025-04-15,True,False,10:37:12,19:42:55,7.2,-17.08,True,True,M01,192.168.1.10
E0047,2025-04-15,True,False,10:38:42,20:10:26,8.7,10.43,True,False,M01,192.168.1.10
E0048,2025-04-15,True,True,10:30:00,20:00:00,0.0,0.0,False,False,M02,192.168.1.15
E0049,2025-04-15,True,False,10:27:12,19:45:22,-2.8,-14.63,False,True,M01,192.168.1.10
E0050,2025-04-15,True,False,10:32:36,19:52:46,2.6,-7.23,True,True,M01,192.168.1.10
E0051,2025-04-15,True,False,10:46:07,20:11:52,16.12,11.87,True,False,M02,192.168.1.15
E0052,2025-04-15,True,False,10:33:04,19:48:39,3.07,-11.35,True,True,M01,192.168.1.10
E0053,2025-04-15,True,False,10:41:05,19:59:43,11.08,-0.28,True,True,M01,192.168.1.10
E0054,2025-04-15,True,False,10:29:00,19:51:30,-1.0,-8.5,False,True,M01,192.168.1.10
E0055,2025-04-15,True,False,10:34:21,20:17:25,4.35,17.42,True,False,M03,192.168.1.20
E0056,2025-04-15,True,False,10:43:06,20:13:23,13.1,13.38,True,False,M02,192.168.1.15
E0057,2025-04-15,True,False,10:41:18,20:11:14,11.3,11.23,True,False,M01,192.168.1.10
E0058,2025-04-15,True,False,10:42:15,20:20:55,12.25,20.92,True,False,M03,192.168.1.20
E0059,2025-04-15,True,False,10:40:49,20:07:59,10.82,7.98,True,False,M02,192.168.1.15
E0060,2025-04-15,True,False,10:38:50,20:22:12,8.83,22.2,True,False,M01,192.168.1.10
E0061,2025-04-15,True,False,10:22:19,20:15:11,-7.68,15.18,False,False,M03,192.168.1.20
E0062,2025-04-15,True,False,10:40:31,19:59:31,10.52,-0.48,True,True,M03,192.168.1.20
E0063,2025-04-15,True,False,10:33:22,20:15:07,3.37,15.12,True,False,M01,192.168.1.10
E0064,2025-04-15,True,False,10:36:30,19:49:36,6.5,-10.4,True,True,M01,192.168.1.10
E0065,2025-04-15,True,False,10:26:58,19:37:10,-3.03,-22.83,False,True,M02,192.168.1.15
E0066,2025-04-15,True,False,10:18:14,20:08:03,-11.77,8.05,False,False,M01,192.168.1.10
E0067,2025-04-15,True,False,10:45:26,20:20:24,15.43,20.4,True,False,M03,192.168.1.20
E0068,2025-04-15,True,False,10:19:21,20:09:11,-10.65,9.18,False,False,M03,192.168.1.20
E0069,2025-04-15,True,False,10:32:14,20:03:42,2.23,3.7,True,False,M01,192.168.1.10
E0070,2025-04-15,True,False,10:35:34,19:53:04,5.57,-6.93,True,True,M03,192.168.1.20
E0071,2025-04-15,True,False,10:23:42,19:43:42,-6.3,-16.3,False,True,M03,192.168.1.20
E0072,2025-04-15,True,False,10:28:01,19:57:29,-1.98,-2.52,False,True,M02,192.168.1.15
E0073,2025-04-15,True,False,10:28:34,20:06:24,-1.43,6.4,False,False,M02,192.168.1.15
E0074,2025-04-15,True,False,10:31:05,20:00:04,1.08,0.07,True,False,M02,192.168.1.15
E0075,2025-04-15,True,False,10:29:12,19:35:58,-0.8,-24.03,False,True,M01,192.168.1.10
E0076,2025-04-15,True,False,10:28:11,20:08:20,-1.82,8.33,False,False,M01,192.168.1.10
E0077,2025-04-15,False,,,,,,,,,
E0078,2025-04-15,True,False,10:49:04,20:08:40,19.07,8.67,True,False,M02,192.168.1.15
E0079,2025-04-15,True,False,10:23:58,20:12:40,-6.03,12.67,False,False,M02,192.168.1.15
E0080,2025-04-15,True,False,10:31:37,19:48:53,1.62,-11.12,True,True,M01,192.168.1.10
E0081,2025-04-15,True,False,10:44:04,20:01:25,14.07,1.42,True,False,M02,192.168.1.15
E0082,2025-04-15,True,False,10:19:57,20:09:33,-10.05,9.55,False,False,M03,192.168.1.20
E0083,2025-04-15,True,False,10:35:28,19:50:28,5.47,-9.53,True,True,M03,192.168.1.20
E0084,2025-04-15,True,False,10:28:28,19:33:08,-1.53,-26.87,False,True,M02,192.168.1.15
E0085,2025-04-15,True,False,10:32:46,20:10:47,2.77,10.78,True,False,M02,192.168.1.15
E0086,2025-04-15,True,False,10:30:35,20:04:41,0.58,4.68,True,False,M03,192.168.1.20
E0087,2025-04-15,True,False,10:44:58,20:21:51,14.97,21.85,True,False,M01,192.168.1.10
E0088,2025-04-15,True,False,10:29:55,19:38:18,-0.08,-21.7,False,True,M02,192.168.1.15
E0089,2025-04-15,False,,,,,,,,,
E0090,2025-04-15,True,False,10:45:00,20:10:49,15.0,10.82,True,False,M01,192.168.1.10
E0091,2025-04-15,True,False,10:46:43,20:23:43,16.72,23.72,True,False,M01,192.168.1.10
E0092,2025-04-15,True,False,10:19:16,19:48:02,-10.73,-11.97,False,True,M03,192.168.1.20
E0093,2025-04-15,True,False,10:28:41,19:37:15,-1.32,-22.75,False,True,M01,192.168.1.10
E0094,2025-04-15,True,False,10:20:59,20:09:11,-9.02,9.18,False,False,M02,192.168.1.15
E0095,2025-04-15,True,False,10:30:36,20:08:57,0.6,8.95,True,False,M03,192.168.1.20
E0096,2025-04-15,True,False,10:31:28,19:34:06,1.47,-25.9,True,True,M03,192.168.1.20
E0097,2025-04-15,True,False,10:29:44,17:10:12,-0.27,-169.8,False,True,M03,192.168.1.20
E0098,2025-04-15,True,False,10:31:19,19:47:34,1.32,-12.43,True,True,M01,192.168.1.10
E0099,2025-04-15,True,False,10:42:16,20:05:43,12.27,5.72,True,False,M03,192.168.1.20
E0100,2025-04-15,True,False,10:29:54,19:43:12,-0.1,-16.8,False,True,M02,192.168.1.15
E0001,2025-04-16,True,False,10:28:59,20:16:53,-1.02,16.88,False,False,M01,192.168.1.10
E0002,2025-04-16,True,False,10:24:15,19:45:08,-5.75,-14.87,False,True,M02,192.168.1.15
E0003,2025-04-16,True,False,10:35:48,20:06:19,5.8,6.32,True,False,M02,192.168.1.15
E0004,2025-04-16,True,False,10:15:09,19:54:45,-14.85,-5.25,False,True,M03,192.168.1.20
E0005,2025-04-16,True,False,10:33:17,19:32:35,3.28,-27.42,True,True,M03,192.168.1.20
E0006,2025-04-16,True,False,10:34:32,19:43:52,4.53,-16.13,True,True,M01,192.168.1.10
E0007,2025-04-16,True,True,10:30:00,20:00:00,0.0,0.0,False,False,M01,192.168.1.10
E0008,2025-04-16,True,False,10:33:30,19:59:43,3.5,-0.28,True,True,M01,192.168.1.10
E0009,2025-04-16,True,False,10:31:00,19:40:47,1.0,-19.22,True,True,M02,192.168.1.15
E0010,2025-04-16,True,False,10:28:52,19:38:01,-1.13,-21.98,False,True,M03,192.168.1.20
E0011,2025-04-16,True,False,10:32:49,19:58:14,2.82,-1.77,True,True,M02,192.168.1.15
E0012,2025-04-16,True,False,10:26:28,19:53:51,-3.53,-6.15,False,True,M01,192.168.1.10
E0013,2025-04-16,True,False,10:34:07,19:56:09,4.12,-3.85,True,True,M01,192.168.1.10
E0014,2025-04-16,True,False,10:25:06,19:35:33,-4.9,-24.45,False,True,M02,192.168.1.15
E0015,2025-04-16,True,False,10:17:37,20:06:08,-12.38,6.13,False,False,M02,192.168.1.15
E0016,2025-04-16,True,False,10:40:59,20:06:56,10.98,6.93,True,False,M02,192.168.1.15
E0017,2025-04-16,True,False,10:26:14,19:50:16,-3.77,-9.73,False,True,M01,192.168.1.10
E0018,2025-04-16,True,False,10:26:52,19:47:42,-3.13,-12.3,False,True,M03,192.168.1.20
E0019,2025-04-16,True,False,10:39:11,19:43:01,9.18,-16.98,True,True,M02,192.168.1.15
E0020,2025-04-16,True,False,10:45:18,20:21:26,15.3,21.43,True,False,M03,192.168.1.20
E0021,2025-04-16,True,False,10:27:36,19:57:21,-2.4,-2.65,False,True,M01,192.168.1.10
E0022,2025-04-16,False,,,,,,,,,
E0023,2025-04-16,True,False,10:35:03,20:02:26,5.05,2.43,True,False,M01,192.168.1.10
E0024,2025-04-16,True,False,10:29:55,19:47:34,-0.08,-12.43,False,True,M03,192.168.1.20
E0025,2025-04-16,True,False,10:19:59,20:09:48,-10.02,9.8,False,False,M02,192.168.1.15
E0026,2025-04-16,False,,,,,,,,,
E0027,2025-04-16,True,False,10:28:09,19:43:48,-1.85,-16.2,False,True,M03,192.168.1.20
E0028,2025-04-16,True,False,10:43:10,20:13:38,13.17,13.63,True,False,M03,192.168.1.20
E0029,2025-04-16,True,False,10:17:46,20:05:30,-12.23,5.5,False,False,M01,192.168.1.10
